# HRMSv2/CAN LOGGER made by brzanad
# TIMESTAMP - human readable format
# ID - HEX format
# DATA - HEX format
# HH:MM:SS,KKK;ID;DATADATADATADATA
02:24:00,547;40;6F05D10801000000
02:24:00,557;40;6F05CC0801000000
02:24:00,568;40;6F05CA0801000000
02:24:00,578;40;6F05D10801000000
02:24:00,587;40;6F05CD0801000000
02:24:00,597;40;6F05C90801000000
02:24:00,608;40;6F05CE0801000000
02:24:00,618;40;6F05BE0801000000
02:24:00,626;40;6F05C20801000000
02:24:00,634;40;7005C70801000000
02:24:00,645;40;7005CC0801000000
02:24:00,655;40;7005D20801000000
02:24:00,665;40;7005CF0801000000
02:24:00,674;40;7005C70801000000
02:24:00,685;40;7005C90801000000
02:24:00,695;40;7005C50801000000
02:24:00,705;40;7005801000000
02:24:00,714;40;7005CE0801000000
02:24:00,728;40;7005C30801000000
02:24:00,738;40;7105C50801000000
02:24:00,748;40;7105C80801000000
02:24:00,757;40;7105CC0801000000
02:24:00,767;40;7105C70801000000

02:24:00,778;40;7105C30801000000
02:24:00,796;40;7105BC0801000000
02:24:00,797;40;7105C20801000000
02:24:00,807;40;7105CB0801000000
02:24:00,818;40;7105D30801000000
02:24:00,828;40;7105CF0801000000
02:24:00,834;40;7205C50801000000
02:24:00,844;40;7205C10801000000
02:24:00,855;40;7205CB0801000000
02:2424:00,865;40;7205C50801000000
02:24:00,875;40;7205C50801000000
02:24:00,884;40;7205BF0801000000
02:24:00,895;40;7205BE0801000000
02:24:00,905;40;7205C10801000000
02:24:00,915;40;7205BA0801000000
02:24:00,924;40;7205C60801000000
02:24:00,938;40;7305C40801000000
02:24:00,948;40;7305CC0801000000
02:24:00,958;40;7305C40801000000
02:24:00,967;40;7305C60801000000
02:24:00,978;40;7305C90801000000
02:24:00,988;40;7305C30801000000
02:24:00,998;40;7305CB0801000000
02:24:01,007;40;7305C40801000000
02:24:01,017;40;7305C70801000000
02:24:01,028;40;7305C00801000000
02:24:01,035;40;7405C50801000000
02:24:01,044;40;7405C20801000000
02:24:01,055;40;7405C10801000000
02:24:01,065;40;7405CA0801000000
02:24:01,075;40;7405C10801000000
02:24:01,084;40;7405BE0801000000
02:24:01,094;40;7405C50801000000
02:24:01,105;40;7405C30801000000
02:24:01,115;40;7405C10801000000
02:24:01,125;40;7405C10801000000
02:24:01,137;40;7505C00801000000
02:24:01,148;40;7505BF0801000000
02:24:01,158;40;7505C30801000000
02:24:01,167;40;7505C10801000000
02:24:01,177;40;7505C20801000000
02:24:01,188;40;7505C40801000000
02:24:01,198;40;7505B30801000000
02:24:01,208;40;7505B60801000000
02:24:01,217;40;7505BA0801000000
02:24:01,228;40;7505C00801000000
02:24:01,236;40;7605C40801000000
02:24:01,245;40;7605C00801000000
02:24:01,254;40;7605B80801000000
02:24:01,265;40;7605C00801000000
02:24:01,275;40;7605B60801000000
02:24:01,285;40;7605BE0801000000
02:24:01,294;40;7605BC0801000000
02:24:01,305;40;7605BA0801000000
02:24:01,315;40;7605B50801000000
02:24:01,325;40;7605B60801000000
02:24:01,337;40;7705B40801000000
02:24:01,347;40;7705C20801000000
02:24:01,358;40;7705BC0801000000
02:24:01,368;40;7705BD0801000000
02:24:01,377;40;7705BC0801000000
02:24:01,387;40;7705BE0801000000
02:24:01,398;40;7705BB0801000000
02:24:01,408;40;7705BC0801000000
02:24:01,417;40;7705C00801000000
02:24:01,427;40;7705BF0801000000
02:24:01,436;40;7805B70801000000
02:24:01,445;40;7805BF0801000000
02:24:01,455;40;7805B70801000000
02:24:01,464;40;7805BC0801000000
02:24:01,475;40;7805BE0801000000
02:24:01,485;40;7805BD0801000000
02:24:01,495;40;7805B80801000000
02:24:01,504;40;7805B50801000000
02:24:01,515;40;7805AF0801000000
02:24:01,525;40;7805A90801000000
02:24:01,538;40;7905AB0801000000
02:24:01,547;40;7905AA0801000000
02:24:01,557;40;7905AF0801000000
02:24:01,568;40;7905B70801000000
02:24:01,578;40;7905B90801000000
02:24:01,587;40;7905B10801000000
02:24:01,597;40;7905AB0801000000
02:24:01,608;40;7905B00801000000
02:24:01,618;40;7905B80801000000
02:24:01,627;40;7905B60801000000
02:24:01,637;40;7A05AF0801000000
02:24:01,645;40;7A05A80801000000
02:24:01,655;40;7A05B10801000000
02:24:01,665;40;7A05AA0801000000
02:24:01,674;40;7A05B00801000000
02:24:01,685;40;7A05B30801000000
02:24:01,695;40;7A05B30801000000
02:24:01,705;40;7A05B20801000000
02:24:01,714;40;7A05B20801000000
02:24:01,725;40;7A05B00801000000
02:24:01,738;40;7B05A40801000000
02:24:01,748;40;7B05B10801000000
02:24:01,757;40;7B05B40801000000
02:24:01,767;40;7B05AB0801000000
02:24:01,778;40;7B05A50801000000
02:24:01,788;40;7B05A50801000000
02:24:01,797;40;7B05AB0801000000
02:24:01,807;40;7B05B20801000000
02:24:01,818;40;7B05B40801000000
02:24:01,828;40;7B05B00801000000
02:24:01,837;40;7C05AD0801000000
02:24:01,844;40;7C05B30801000000
02:24:01,855;40;7C05B40801000000
02:24:01,865;40;7C05AF0801000000
02:24:01,875;40;7C05AB0801000000
02:24:01,884;40;7C05A90801000000
02:24:01,895;40;7C05AB0801000000
02:24:01,905;40;7C05AB0801000000
02:24:01,915;40;7C05A60801000000
02:24:01,924;40;7C05A70801000000
02:24:01,938;40;7D05AC0801000000
02:24:01,948;40;7D05A701000000
02:24:01,958;40;7D05AD0801000000
02:24:01,967;40;7D05AA0801000000
02:24:01,978;40;7D05BB0801000000
02:24:01,988;40;7D05AC0801000000
02:24:01,998;40;7D05AB0801000000

02:24:02,007;40;7D05AB0801000000
02:24:02,027;40;7D05AA0801000000
02:24:02,028;40;7D05AB0801000000
02:24:02,038;40;7E05AD0801000000
02:24:02,044;40;7E05B10801000000
02:24:02,055;40;7E05AA0801000000
02:24:02,065;40;7E05AB0801000000
02:24:02,075;40;7E05AD0801000000
02:24:02,084;40;7E05AD0801000000
02:24:02,094;40;7E05A50801000000
02:24:002,105;40;7E05AD0801000000
02:24:02,115;40;7E05A80801000000
02:24:02,125;40;7E05AF0801000000
02:24:02,134;40;7F05AA0801000000
02:24:02,148;40;7F05AA0801000000
02:24:02,158;40;7F05A70801000000
02:24:02,167;40;7F05B60801000000
02:24:02,177;40;7F05A80801000000
02:24:02,188;40;7F05AC0801000000
02:24:02,198;40;7F05A00801000000
02:24:02,208;40;7F059E0801000000
02:24:02,217;40;7F059C0801000000
02:24:02,228;40;7F059A0801000000
02:24:02,238;40;8005990801000000
02:24:02,246;40;8005970801000000
02:24:02,254;40;8005A40801000000
02:24:02,265;40;8005A90801000000
02:24:02,275;40;8005A10801000000
02:24:02,285;40;80059A0801000000
02:24:02,294;40;8005960801000000
02:24:02,305;40;8005980801000000
02:24:02,315;40;8005A40801000000
02:24:02,325;40;8005A20801000000
02:24:02,334;40;81059B0801000000
02:24:02,347;40;8105A10801000000
02:24:02,358;40;81059B0801000000
02:24:02,368;40;8105A80801000000
02:24:02,377;40;81059B0801000000
02:24:02,387;40;8105A10801000000
02:24:02,398;40;81059F0801000000
02:24:02,408;40;8105A10801000000
02:24:02,417;40;8105A00801000000
02:24:02,427;40;8105990801000000
02:24:02,438;40;8205980801000000
02:24:02,446;40;8205930801000000
02:24:02,455;40;8205930801000000
02:24:02,464;40;8205990801000000
02:24:02,475;40;82059F0801000000
02:24:02,485;40;8205A40801000000
02:24:02,495;40;8205930801000000
02:24:02,504;40;8205950801000000
02:24:02,515;40;8205940801000000
02:24:02,525;40;8205960801000000
02:24:02,535;40;8305980801000000
02:24:02,547;40;83059E0801000000
02:24:02,557;40;83059C0801000000
02:24:02,568;40;83059A0801000000
02:24:02,578;40;8305960801000000
02:24:02,587;40;8305A60801000000
02:24:02,597;40;83059C0801000000
02:24:02,608;40;8305970801000000
02:24:02,618;40;83059D0801000000
02:24:02,627;40;8305A00801000000
02:24:02,637;40;84059C0801000000
02:24:02,647;40;84059A0801000000
02:24:02,655;40;8405920801000000
02:24:02,665;40;84058E0801000000
02:24:02,674;40;84058D0801000000
02:24:02,685;40;8405920801000000
02:24:02,695;40;8405950801000000
02:24:02,705;40;84058D0801000000
02:24:02,714;40;84058C0801000000
02:24:02,725;40;84058F0801000000
02:24:02,735;40;8505940801000000
02:24:02,748;40;8505950801000000
02:24:02,757;40;8505980801000000
02:24:02,767;40;8505950801000000
02:24:02,778;40;8505950801000000
02:24:02,788;40;8505970801000000
02:24:02,797;40;8505900801000000
02:24:02,807;40;8505960801000000
02:24:02,818;40;8505930801000000
02:24:02,828;40;8505900801000000
02:24:02,837;40;8605980801000000
02:24:02,847;40;8605930801000000
02:24:02,855;40;8605920801000000
02:24:02,865;40;86058D0801000000
02:24:02,875;40;86059C0801000000
02:24:02,884;40;8605980801000000
02:24:02,895;40;8605900801000000
02:24:02,905;40;8605950801000000
02:24:02,915;40;8605990801000000
02:24:02,924;40;8605910801000000
02:24:02,935;40;87058C0801000000
02:24:02,948;40;87058D0801000000
02:24:02,958;40;8705990801000000
02:24:02,967;40;8705920801000000
02:24:02,978;40;8705920801000000
02:24:02,988;40;8705950801000000
02:24:02,998;40;8705880801000000
02:24:03,007;40;8705870801000000
02:24:03,017;40;87058A0801000000
02:24:03,028;40;8705910801000000
02:24:03,038;40;8805970801000000
02:24:03,047;40;8805900801000000
02:24:03,055;40;8805830801000000
02:24:03,065;40;8805850801000000
02:24:03,075;40;88058C0801000000
02:24:03,084;40;8805900801000000
02:24:03,094;40;88058E0801000000
02:24:03,105;40;8805860801000000
02:24:03,115;40;8805830801000000
02:24:03,125;40;8805840801000000
02:24:03,134;40;89058E0801000000
02:24:03,145;40;8905880801000000
02:24:03,158;40;89058C0801000000
02:24:03,167;40;89058B0801000000
02:24:03,177;40;8905850801000000
02:24:03,188;40;890587080100000
02:24:03,198;40;8905850801000000
02:24:03,208;40;89058F0801000000
02:24:03,217;40;89058C0801000000
02:24:03,228;40;89058E0801000000

02:24:03,238;40;8A058D0801000000
02:24:03,274;40;8A05860801000000
02:24:03,274;40;8A05860801000000
02:24:03,274;40;8A058A0801000000
02:24:03,275;40;8A05840801000000
02:24:03,285;40;8A05990801000000
02:24:03,295;40;8A058D0801000000
02:24:03,305;40;8A05890801000000
02:24:03,315;40;8A058C0801000000
02:24:03,325;40;8A05880801000000
02:24:03,334;40;8B058A0801000000
02:24:03,344;40;8B058E0801000000
02:24:03,358;40;8B05910801000000
02:24:03,368;40;8B05880801000000
02:24:03,377;40;8B05860801000000
02:24:03,387;40;8B05850801000000
02:24:03,398;40;8B057D0801000000
02:24:03,408;40;8B05860801000000
02:24:03,417;40;8B058F0801000000
02:24:03,427;40;8B058E0801000000
02:24:03,438;40;8C058A0801000000
02:24:03,448;40;8C05820801000000
02:24:03,458;40;8C057D0801000000
02:24:03,464;40;8C057B0801000000
02:24:03,475;40;8C057B0801000000
02:24:03,485;40;8C057B0801000000
02:24:03,495;40;8C05840801000000
02:24:03,504;40;8C057C0801000000
02:24:03,515;40;8C05850801000000
02:24:03,525;40;8C057F0801000000
02:24:03,535;40;8D057E0801000000
02:24:03,544;40;8D057D0801000000
02:24:03,555;40;8D05810801000000
02:24:03,568;40;8D058A0801000000
02:24:03,578;40;8D05880801000000
02:24:03,587;40;8D05830801000000
02:24:03,597;40;8D05800801000000
02:24:03,608;40;8D05860801000000
02:24:03,618;40;8D05900801000000
02:24:03,627;40;8D05870801000000
02:24:03,637;40;8E05840801000000
02:24:03,648;40;8E05820801000000
02:24:03,658;40;8E05850801000000
02:24:03,665;40;8E05820801000000
02:24:03,674;40;8E05790801000000
02:24:03,685;40;8E05890801000000
02:24:03,695;40;8E05840801000000
02:24:03,705;40;8E05810801000000
02:24:03,714;40;8E05810801000000
02:24:03,725;40;8E05820801000000
02:24:03,735;40;8F05800801000000
02:24:03,745;40;8F05800801000000
02:24:03,754;40;8F058E0801000000
02:24:03,768;40;8F05820801000000
02:24:03,778;40;8F05890801000000
02:24:03,788;40;8F05830801000000
02:24:03,797;40;8F05790801000000
02:24:03,807;40;8F057F0801000000
02:24:03,818;40;8F057D0801000000
02:24:03,828;40;8F05760801000000
02:24:03,837;40;9005730801000000
02:24:03,847;40;90057D0801000000
02:24:03,858;40;9005800801000000
02:24:03,865;40;9005800801000000
02:24:03,875;40;9005780801000000
02:24:03,884;40;9005750801000000
02:24:03,895;40;90057A0801000000
02:24:03,905;40;9005800801000000
02:24:03,915;40;90057D0801000000
02:24:03,924;40;9005740801000000
02:24:03,935;40;9105750801000000
02:24:03,945;40;91057C0801000000
02:24:03,955;40;9105820801000000
02:24:03,967;40;9105760801000000
02:24:03,978;40;9105770801000000
02:24:03,988;40;91057B0801000000
02:24:03,998;40;9105740801000000
02:24:04,007;40;9105730801000000
02:24:04,018;40;91056F0801000000
02:24:04,028;40;9105700801000000
02:24:04,038;40;9205730801000000
02:24:04,047;40;9205700801000000
02:24:04,057;40;92057C0801000000
02:24:04,065;40;92057B0801000000
02:24:04,075;40;92057B0801000000
02:24:04,084;40;9205790801000000
02:24:04,094;40;92056E0801000000
02:24:04,105;40;92056D0801000000
02:24:04,115;40;9205700801000000
02:24:04,125;40;9205700801000000
02:24:04,134;40;9305750801000000
02:24:04,145;40;9305740801000000
02:24:04,155;40;9305710801000000
02:24:04,167;40;93057C0801000000
02:24:04,177;40;9305720801000000
02:24:04,188;40;9305700801000000
02:24:04,198;40;9305760801000000
02:24:04,208;40;93056F0801000000
02:24:04,217;40;93056F0801000000
02:24:04,228;40;9305730801000000
02:24:04,238;40;9405780801000000
02:24:04,248;40;94057C0801000000
02:24:04,257;40;9405790801000000
02:24:04,265;40;9405740801000000
02:24:04,275;40;9405700801000000
02:24:04,285;40;9405710801000000
02:24:04,294;40;9405710801000000
02:24:04,305;40;94056B0801000000
02:24:04,315;40;9405730801000000
02:24:04,325;40;9405770801000000
02:24:04,334;40;95056B0801000000
02:24:04,344;40;95056C0801000000
02:24:04,355;40;95056D0801000000
02:24:04,368;40;9505740801000000
02:24:04,377;40;95057A0801000000
02:24:04,387;40;9505790801000000
02:24:04,398;40;9505760801000000
02:24:04,408;40;9505760801000000
02:24:04,417;40;9505700801000000
02:24:04,427;40;9505770801000000
02:24:04,438;40;96057A0801000000
02:24:04,448;40;9605700801000000
02:24:04,458;40;9605720801000000

02:24:04,465;40;96056F0801000000
02:24:04,488;40;96056A0801000000
02:24:04,488;40;96055D0801000000
02:24:04,495;40;9605630801000000
02:24:04,504;40;9605690801000000
02:24:04,515;40;9605610801000000
02:24:04,525;40;9605620801000000
02:24:04,535;40;9705650801000000
02:24:04,544;40;97056A0801000000
02:24:04,555;40;9705620801000000
02:24:04,568;40;9705800801000000
02:24:04,578;40;97056A0801000000
02:24:04,58,587;40;9705680801000000
02:24:04,597;40;9705720801000000
02:24:04,608;40;9705670801000000
02:24:04,618;40;9705660801000000
02:24:04,627;40;9705660801000000
02:24:04,637;40;98056A0801000000
02:24:04,648;40;9805670801000000
02:24:04,658;40;98056C0801000000
02:24:04,667;40;98056B0801000000
02:24:04,674;40;98056C0801000000
02:24:04,685;40;9805650801000000
02:24:04,695;40;98056E0801000000
02:24:04,705;40;98056B0801000000
02:24:04,714;40;9805680801000000
02:24:04,725;40;9805670801000000
02:24:04,735;40;9905680801000000
02:24:04,745;40;9905680801000000
02:24:04,754;40;9905710801000000
02:24:04,768;40;9905670801000000
02:24:04,778;40;9905650801000000
02:24:04,788;40;9905640801000000
02:24:04,797;40;9905610801000000
02:24:04,807;40;99055F0801000000
02:24:04,818;40;9905690801000000
02:24:04,828;40;99056A0801000000
02:24:04,837;40;9A05670801000000
02:24:04,847;40;9A055A0801000000
02:24:04,858;40;9A055E0801000000
02:24:04,868;40;9A055A0801000000
02:24:04,875;40;9A05660801000000
02:24:04,884;40;9A05650801000000
02:24:04,895;40;9A05630801000000
02:24:04,905;40;9A05670801000000
02:24:04,915;40;9A05660801000000
02:24:04,924;40;9A05570801000000
02:24:04,935;40;9B05580801000000
02:24:04,945;40;9B055D0801000000
02:24:04,955;40;9B05610801000000
02:24:04,967;40;9B05600801000000
02:24:04,978;40;9B055F0801000000
02:24:04,988;40;9B05650801000000
02:24:04,997;40;9B05630801000000
02:24:05,007;40;9B05580801000000
02:24:05,018;40;9B05580801000000
02:24:05,028;40;9B055D0801000000
02:24:05,038;40;9C055F0801000000
02:24:05,047;40;9C05640801000000
02:24:05,057;40;9C05580801000000
02:24:05,068;40;9C05570801000000
02:24:05,075;40;9C05570801000000
02:24:05,084;40;9C05580801000000
02:24:05,094;40;9C05630801000000
02:24:05,105;40;9C055E0801000000
02:24:05,115;40;9C05540801000000
02:24:05,125;40;9C05590801000000
02:24:05,134;40;9D055F0801000000
02:24:05,145;40;9D055F0801000000
02:24:05,155;40;9D05600801000000
02:24:05,165;40;9D055B0801000000
02:24:05,177;40;9D055A0801000000
02:24:05,188;40;9D05580801000000
02:24:05,198;40;9D055C0801000000
02:24:05,208;40;9D055D0801000000
02:24:05,217;40;9D055C0801000000
02:24:05,228;40;9D05560801000000
02:24:05,238;40;9E05580801000000
02:24:05,248;40;9E055A0801000000
02:24:05,257;40;9E05540801000000
02:24:05,268;40;9E05590801000000
02:24:05,275;40;9E055C0801000000
02:24:05,285;40;9E05550801000000
02:24:05,294;40;9E05530801000000
02:24:05,305;40;9E05540801000000
02:24:05,315;40;9E055A0801000000
02:24:05,325;40;9E05610801000000
02:24:05,334;40;9F055E0801000000
02:24:05,345;40;9F05580801000000
02:24:05,355;40;9F05510801000000
02:24:05,365;40;9F05540801000000
02:24:05,377;40;9F05540801000000
02:24:05,387;40;9F055C0801000000
02:24:05,398;40;9F055A0801000000
02:24:05,408;40;9F05520801000000
02:24:05,417;40;9F05720801000000
02:24:05,427;40;9F05560801000000
02:24:05,438;40;A005530801000000
02:24:05,448;40;A005570801000000
02:24:05,458;40;A005580801000000
02:24:05,467;40;A005520801000000
02:24:05,475;40;A0055E0801000000
02:24:05,485;40;A005560801000000
02:24:05,495;40;A005520801000000
02:24:05,504;40;A005530801000000
02:24:05,515;40;A005560801000000
02:24:05,525;40;A0055B0801000000
02:24:05,535;40;A1055A0801000000
02:24:05,544;40;A1055B0801000000
02:24:05,555;40;A105550801000000
02:24:05,565;40;A1054F0801000000
02:24:05,578;40;A105560801000000
02:24:05,587;40;A105500801000000
02:24:05,597;40;A1054E0801000000
02:24:05,608;40;A105570801000000
02:24:05,618;40;A105530801000000
02:24:05,627;40;A105540801000000
02:24:05,637;40;A205520801000000
02:24:05,648;40;A205560801000000
02:24:05,658;40;A2054D0801000000
02:24:05,667;40;A2054F0801000
02:24:05,674;40;A205530801000000
02:24:05,685;40;A205510801000000

02:24:05,695;40;A205540801000000
02:24:05,709;40;A2054C0801000000
02:24:05,714;40;A205500801000000
02:24:05,725;40;A205500801000000
02:24:05,735;40;A305510801000000
02:24:05,745;40;A3054D0801000000
02:24:05,754;40;A305530801000000
02:24:05,765;40;A305560801000000
02:24:05,778;40;A305540801000000
02:24:05,788;40;A305510801000000
02:24:05,797;40;A305540801000000
02:24:05,807;40;A305510801000000
02:24:05,818;40;A305580801000000
02:24:05,828;8;40;A305550801000000
02:24:05,837;40;A4054E0801000000
02:24:05,847;40;A4054D0801000000
02:24:05,858;40;A4054B0801000000
02:24:05,868;40;A405430801000000
02:24:05,875;40;A405460801000000
02:24:05,884;40;A405450801000000
02:24:05,895;40;A405500801000000
02:24:05,905;40;A4054C0801000000
02:24:05,915;40;A405450801000000
02:24:05,924;40;A405480801000000
02:24:05,935;40;A505490801000000
02:24:05,945;40;A5054B0801000000
02:24:05,955;40;A505490801000000
02:24:05,964;40;A5054A0801000000
02:24:05,978;40;A5054D0801000000
02:24:05,988;40;A505510801000000
02:24:05,998;40;A5054D0801000000
02:24:06,007;40;A505460801000000
02:24:06,018;40;A505420801000000
02:24:06,028;40;A505410801000000
02:24:06,038;40;A605440801000000
02:24:06,047;40;A605460801000000
02:24:06,057;40;A6054C0801000000
02:24:06,068;40;A6054F0801000000
02:24:06,075;40;A6054E0801000000
02:24:06,084;40;A605420801000000
02:24:06,095;40;A6053F0801000000
02:24:06,105;40;A605410801000000
02:24:06,115;40;A6054B0801000000
02:24:06,125;40;A6054A0801000000
02:24:06,134;40;A705440801000000
02:24:06,145;40;A705420801000000
02:24:06,155;40;A705450801000000
02:24:06,165;40;A705480801000000
02:24:06,177;40;A705450801000000
02:24:06,188;40;A705460801000000
02:24:06,198;40;A705430801000000
02:24:06,208;40;A7054C0801000000
02:24:06,217;40;A705500801000000
02:24:06,228;40;A705440801000000
02:24:06,238;40;A805400801000000
02:24:06,248;40;A8053F0801000000
02:24:06,257;40;A805430801000000
02:24:06,268;40;A805480801000000
02:24:06,276;40;A805460801000000
02:24:06,285;40;A805480801000000
02:24:06,294;40;A805430801000000
02:24:06,305;40;A805410801000000
02:24:06,315;40;A8054B0801000000
02:24:06,325;40;A805450801000000
02:24:06,334;40;A905450801000000
02:24:06,345;40;A905560801000000
02:24:06,355;40;A905400801000000
02:24:06,365;40;A905450801000000
02:24:06,377;40;A905420801000000
02:24:06,387;40;A905430801000000
02:24:06,398;40;A905440801000000
02:24:06,408;40;A905440801000000
02:24:06,417;40;A9054A0801000000
02:24:06,427;40;A905480801000000
02:24:06,438;40;AA05440801000000
02:24:06,448;40;AA05460801000000
02:24:06,458;40;AA05490801000000
02:24:06,467;40;AA054A0801000000
02:24:06,477;40;AA05500801000000
02:24:06,485;40;AA05400801000000
02:24:06,495;40;AA05420801000000
02:24:06,504;40;AA05440801000000
02:24:06,515;40;AA05470801000000
02:24:06,525;40;AA054A0801000000
02:24:06,535;40;AB05430801000000
02:24:06,544;40;AB053D0801000000
02:24:06,555;40;AB05430801000000
02:24:06,565;40;AB053A0801000000
02:24:06,578;40;AB05360801000000
02:24:06,587;40;AB05450801000000
02:24:06,597;40;AB05390801000000
02:24:06,608;40;AB053E0801000000
02:24:06,618;40;AB05420801000000
02:24:06,627;40;AB05470801000000
02:24:06,637;40;AC053A0801000000
02:24:06,648;40;AC053E0801000000
02:24:06,658;40;AC05420801000000
02:24:06,667;40;AC054E0801000000
02:24:06,677;40;AC05460801000000
02:24:06,685;40;AC053A0801000000
02:24:06,695;40;AC053B0801000000
02:24:06,705;40;AC05450801000000
02:24:06,714;40;AC053A0801000000
02:24:06,725;40;AC05360801000000
02:24:06,735;40;AD053B0801000000
02:24:06,745;40;AD05410801000000
02:24:06,754;40;AD05360801000000
02:24:06,765;40;AD053C0801000000
02:24:06,778;40;AD05360801000000
02:24:06,788;40;AD05420801000000
02:24:06,797;40;AD053F0801000000
02:24:06,807;40;AD05360801000000
02:24:06,818;40;AD05440801000000
02:24:06,828;40;AD05390801000000
02:24:06,837;40;AE05330801000000
02:24:06,847;40;AE052F0801000000
02:24:06,858;40;AE053C0801000000
02:24:06,868;40;AE05420801000000
02:24:06,877;40;AE05310801000000
02:24:06,884;40;AE05310801000000
02:24:06,895;40;AE05380801000000
02:24:06,905;40;AE053608010000002:24:06,915;40;AE05380801000000

02:24:06,924;40;AE05380801000000
02:24:06,939;40;AF05310801000000
02:24:06,945;40;AF05390801000000
02:24:06,955;40;AF05340801000000
02:24:06,964;40;AF05370801000000
02:24:06,975;40;AF05360801000000
02:24:06,988;40;AF05390801000000
02:24:06,998;40;AF05320801000000
02:24:07,007;40;AF05380801000000
02:24:07,018;40;AF05370801000000
02:24:07,028;40;AF05380801000000
02:24:07,038;40;B005370801000000
02:24:07,047;40;B0053A0801000000
02:24:07,057;40;B005340801000000
02:24:07,068;400;B005360801000000
02:24:07,078;40;B005420801000000
02:24:07,084;40;B005340801000000
02:24:07,095;40;B005310801000000
02:24:07,105;40;B005390801000000
02:24:07,115;40;B005360801000000
02:24:07,125;40;B0053B0801000000
02:24:07,134;40;B1053A0801000000
02:24:07,145;40;B105330801000000
02:24:07,155;40;B1052C0801000000
02:24:07,165;40;B1052E0801000000
02:24:07,174;40;B1052E0801000000
02:24:07,188;40;B105330801000000
02:24:07,198;40;B105380801000000
02:24:07,208;40;B105310801000000
02:24:07,217;40;B105320801000000
02:24:07,228;40;B105310801000000
02:24:07,238;40;B205300801000000
02:24:07,248;40;B2052B0801000000
02:24:07,257;40;B205290801000000
02:24:07,268;40;B205340801000000
02:24:07,278;40;B205310801000000
02:24:07,285;40;B205370801000000
02:24:07,294;40;B205350801000000
02:24:07,305;40;B2052D0801000000
02:24:07,315;40;B205330801000000
02:24:07,325;40;B2052D0801000000
02:24:07,334;40;B305290801000000
02:24:07,345;40;B305280801000000
02:24:07,355;40;B3052E0801000000
02:24:07,365;40;B305290801000000
02:24:07,375;40;B3052A0801000000
02:24:07,387;40;B305290801000000
02:24:07,398;40;B305310801000000
02:24:07,408;40;B305320801000000
02:24:07,417;40;B305290801000000
02:24:07,427;40;B3052F0801000000
02:24:07,438;40;B405310801000000
02:24:07,448;40;B4052A0801000000
02:24:07,458;40;B4052B0801000000
02:24:07,467;40;B4052B0801000000
02:24:07,478;40;B405330801000000
02:24:07,485;40;B4052F0801000000
02:24:07,495;40;B4052D0801000000
02:24:07,504;40;B405280801000000
02:24:07,515;40;B4052C0801000000
02:24:07,525;40;B405320801000000
02:24:07,535;40;B5052C0801000000
02:24:07,544;40;B505280801000000
02:24:07,555;40;B5052A0801000000
02:24:07,565;40;B5052D0801000000
02:24:07,575;40;B505270801000000
02:24:07,587;40;B505320801000000
02:24:07,597;40;B5052E0801000000
02:24:07,608;40;B505320801000000
02:24:07,618;40;B505360801000000
02:24:07,627;40;B505350801000000
02:24:07,637;40;B6052B0801000000
02:24:07,648;40;B605270801000000
02:24:07,658;40;B6052D0801000000
02:24:07,667;40;B605270801000000
02:24:07,677;40;B605230801000000
02:24:07,685;40;B605280801000000
02:24:07,695;40;B6052B0801000000
02:24:07,705;40;B605200801000000
02:24:07,714;40;B6051B0801000000
02:24:07,725;40;B6051F0801000000
02:24:07,735;40;B705260801000000
02:24:07,745;40;B7052A0801000000
02:24:07,754;40;B705260801000000
02:24:07,765;40;B705210801000000
02:24:07,775;40;B705210801000000
02:24:07,788;40;B705220801000000
02:24:07,797;40;B705240801000000
02:24:07,807;40;B7051D0801000000
02:24:07,818;40;B7051A0801000000
02:24:07,828;40;B7051B0801000000
02:24:07,837;40;B805220801000000
02:24:07,847;40;B805210801000000
02:24:07,858;40;B805260801000000
02:24:07,868;40;B8051C0801000000
02:24:07,877;40;B8051D0801000000
02:24:07,885;40;B805270801000000
02:24:07,895;40;B805200801000000
02:24:07,905;40;B8051B0801000000
02:24:07,915;40;B8051E0801000000
02:24:07,924;40;B805230801000000
02:24:07,935;40;B9052A0801000000
02:24:07,945;40;B905270801000000
02:24:07,955;40;B905250801000000
02:24:07,964;40;B905250801000000
02:24:07,975;40;B905250801000000
02:24:07,988;40;B9051F0801000000
02:24:07,998;40;B05260801000000
02:24:08,007;40;B9051E0801000000
02:24:08,018;40;B905220801000000
02:24:08,028;40;B905190801000000
02:24:08,038;40;BA051E0801000000
02:24:08,047;40;BA05210801000000
02:24:08,057;40;BA051F0801000000
02:24:08,068;40;BA05200801000000
02:24:08,078;40;BA05250801000000
02:24:08,086;40;BA05230801000000
02:24:08,095;40;BA051E0801000000
02:24:08,105;40;BA051A0801000000
02:24:08,115;40;BA05130801000000
02:24:08,125;40;BA05140801000000
02:24:08,134;40;BB051E0801000000
02:24:08,145;40;BB05140801000000

02:24:08,155;40;BB05140801000000
02:24:08,169;40;BB051E0801000000
02:24:08,174;40;BB05180801000000
02:24:08,188;40;BB05170801000000
02:24:08,198;40;BB051E0801000000
02:24:08,208;40;BB051D0801000000
02:24:08,217;40;BB05180801000000
02:24:08,228;40;BB051D0801000000
02:24:08,238;40;BC05170801000000
02:24:08,248;40;BC051A0801000000
